datetime,count,portfolio_value,cash,first_daily_iteration,last_price,decision,return
2023-12-28 13:00:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 13:30:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 14:00:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 14:30:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 15:00:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 15:30:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-28 16:00:00-05:00,10,106051.11,315.33,False,AAPL=194.14 | MSFT=375.37 | AMZN=153.72 | AVGO=1131.69 | META=359.7 | NVDA=496.43 | TSLA=263.66 | GOOGL=140.78 | GOOG=141.85 | COST=665.85,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 09:30:00-05:00,10,105591.44,348.67,True,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,-0.004334419507726062
2023-12-29 10:00:00-05:00,10,105591.44,348.67,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=buy | MSFT=none | AMZN=buy | AVGO=none | META=none | NVDA=none | TSLA=buy | GOOGL=buy | GOOG=buy | COST=none,0.0
2023-12-29 10:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 11:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 11:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 12:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 12:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 13:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 13:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 14:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 14:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 15:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 15:30:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
2023-12-29 16:00:00-05:00,10,105591.44,269.13,False,AAPL=193.9 | MSFT=376.0 | AMZN=153.1 | AVGO=1121.46 | META=358.99 | NVDA=498.13 | TSLA=255.1 | GOOGL=139.63 | GOOG=140.68 | COST=661.0,AAPL=none | MSFT=none | AMZN=none | AVGO=none | META=none | NVDA=none | TSLA=none | GOOGL=none | GOOG=none | COST=none,0.0
